50.74021	0.35426
50.84194	0.97372
50.87398	1.04921
50.88463	1.91099
51.16207	0.22366
51.38781	0.37184
51.46683	0.50723
51.48146	0.71365
51.57844	0.18758
51.62188	0.11692
51.86253	4.26934
51.88722	0.14625
51.89191	0.27534
51.90158	0.95889
51.91893	0.26844
52.05759	0.14816
52.05990	1.45706
52.18631	0.51727
52.22785	0.30128
52.30896	0.20794
52.37177	0.37316
52.49366	0.39507
52.57052	0.52697
52.61723	0.14285
52.66210	0.33104
52.73707	0.56601
52.74218	0.17907
52.78588	0.40955
52.83928	0.98286
52.84491	0.23263
52.96735	2.01516
53.12699	0.76268
53.21603	0.18239
53.21950	0.2145
53.23241	0.51338
53.29375	0.26211
53.29876	0.49703
53.48908	0.37935
53.58339	0.44929
53.62280	0.24076
53.88769	0.16257
53.88905	0.19555
53.94936	3.26464
53.96579	0.1443
54.06591	0.46341
54.26550	0.25531
54.37725	1.36404
54.40120	3.33292
54.40570	0.68762
54.40570	0.68762
54.54671	1.06411
54.55565	0.17574
54.69621	0.28177
54.98863	0.78162
54.99501	0.56752
55.12490	0.2554
55.16584	0.4172
55.22003	0.21996
55.26521	0.19727
55.26808	0.42345
55.32840	0.20472
55.49843	0.20809
55.68659	0.25566
55.69906	0.36654
55.86863	1.51069
55.89218	1.11997
55.90468	0.34205
55.93575	0.28116
56.04427	1.15202
56.05912	0.77463
56.15276	9.83496
56.15464	0.96482
56.34288	0.18246
56.37580	1.46768
56.41789	1.35184
56.45681	1.11332
56.47679	0.23281
56.47679	0.23281
56.53382	0.32663
56.62195	0.33592
56.64334	0.19568
56.64607	0.27735
56.70101	0.62183
56.70829	0.98155
56.84581	0.3672
56.88941	2.60936
56.93184	0.20417
56.94185	0.30819
56.97155	0.259
57.08699	0.38616
57.11042	1.00326
57.15185	0.19941
57.15185	0.19941
57.16933	1.31577
57.25747	0.23527
57.28987	0.50255
57.28987	0.50255
57.28987	0.50255
57.30054	1.10591
57.30054	1.10591
57.31550	0.50413
57.33114	0.41398
57.43060	0.15643
57.45696	0.18955
57.47080	0.12495
57.49138	0.19492
57.51902	0.55827
57.56356	0.15574
57.62030	0.51344
57.62030	0.51344
57.64821	0.13284
57.70746	0.45372
57.78179	1.15439
57.80589	1.71324
57.98694	0.20124
58.06934	1.09493
58.07831	0.15173
58.19037	0.36942
58.19307	0.70583
58.20740	0.38774
58.21130	0.38842
58.32216	0.28545
58.32676	1.179
58.36850	0.35364
58.48199	0.93148
58.50538	0.18255
58.53457	0.38885
58.53774	0.51022
58.57479	1.03464
58.59794	0.55404
58.65407	0.25983
58.75622	0.185
58.86204	0.34313
58.89765	2.27107
59.06910	0.33367
59.23440	0.11264
59.27297	0.53524
59.29565	0.23668
59.30460	0.29147
59.30782	1.82046
59.43291	0.74228
59.51945	0.52711
59.73670	0.43429
59.73670	0.43429
59.77278	0.28549
59.83421	0.53057
59.91554	0.26181
60.08452	0.24438
60.23435	0.23443
60.28334	0.18723
60.28418	0.2041
60.32563	0.29977
60.41743	0.28126
60.80791	0.22129
60.81563	0.17499
60.92291	0.92898
60.93741	0.52151
60.95401	0.13201
61.01958	0.43106
61.03564	0.76295
61.04421	0.32445
61.10759	0.30098
61.11222	0.88466
61.18387	0.62302
61.26936	0.53706
61.27283	0.30459
61.27786	0.52119
61.32093	0.17478
61.33568	0.2501
61.33568	0.2501
61.36411	0.14499
61.39123	0.74392
61.67338	0.79418
61.92406	0.37915
62.07800	0.26802
62.11147	0.50393
62.11946	0.67298
62.12828	1.44974
62.15189	0.8853
62.16996	0.91303
62.21049	0.23581
62.27152	1.45104
62.27622	0.30365
62.33515	0.34498
62.37338	0.77984
62.37409	0.3989
62.44958	0.19718
62.74579	0.23443
63.00220	0.75594
63.00227	1.37569
63.00804	3.36111
63.01666	1.70025
63.08121	1.85523
63.70893	0.16602
63.81067	0.80997
63.81417	0.44369
63.92281	0.56079
63.92281	0.56079
63.93417	0.61073
63.96102	0.30816
64.00587	0.24837
64.04935	0.1826
64.06250	0.1475
64.09456	0.12787
64.18720	0.56936
64.20881	0.52403
64.24048	0.29959
64.26891	0.26103
64.26891	0.26103
64.27550	0.15794
64.37800	0.78294
64.39564	0.30387
64.44486	0.30078
64.56229	0.24023
64.58088	0.27008
64.70406	0.17064
64.81847	0.33632
64.89080	0.66089
64.92329	0.37379
64.94238	0.24011
65.04939	1.55951
65.10271	0.77819
65.13885	0.39011
65.30753	1.55508
65.31916	2.8832
65.47852	0.75084
65.54535	0.35369
65.55675	0.79204
65.67717	0.80863
65.74004	0.16866
65.83757	3.96662
65.90923	0.14715
65.93567	0.90777
66.04798	1.49207
66.07072	0.38543
66.07072	0.38543
66.17941	0.15261
66.24124	0.82181
66.32503	0.30015
66.33671	0.21602
66.46391	0.27383
66.46854	0.15412
66.54105	0.36403
66.63554	0.26603
67.03871	0.1886
67.04505	0.48267
67.11248	2.03911
67.20032	0.63795
67.20032	0.63795
67.30852	7.66166
67.31701	0.7804
67.31958	0.91274
67.36572	0.51116
67.36698	1.65083
67.40169	0.34464
67.45075	0.38684
67.49105	4.15677
67.52574	1.31377
67.62894	0.15232
67.75104	0.18216
67.83100	0.54835
67.84964	0.17241
68.03080	0.39885
68.13947	0.75676
68.22564	1.62306
68.23362	0.16492
68.24950	0.3457
68.26150	0.32653
68.40352	0.86965
68.40352	0.86965
68.43290	0.24129
68.57592	1.25228
68.62407	0.23607
68.67503	0.13792
68.69003	0.20439
68.85183	0.54769
68.87350	2.83768
68.88485	0.55847
68.93430	0.38828
69.33373	0.50324
69.36704	0.21001
69.51955	0.36104
69.62141	0.65495
69.62141	0.65495
69.62141	0.65495
69.66988	0.20719
69.88600	0.56681
69.90777	0.24512
69.95488	0.27923
70.02310	0.35269
70.02310	0.35269
70.09193	0.37563
70.10678	0.78338
70.14689	0.96642
70.30896	0.12643
70.33304	0.1385
70.45803	0.26288
70.66792	0.31922
70.77136	0.24686
70.77136	0.24686
70.78874	0.52117
70.90293	0.95725
70.91361	0.71608
71.00151	0.87621
71.10389	0.33249
71.16360	0.75148
71.23844	0.39607
71.29683	1.1926
71.32417	0.76966
71.43092	0.34952
71.44385	0.62011
71.45944	0.83791
71.57613	0.50651
71.58680	0.59192
71.59588	0.31586
71.62210	0.36069
71.68261	0.90763
71.71203	0.23818
72.21509	2.03622
72.31142	1.47047
72.55319	4.78733
72.55508	1.70126
72.72959	1.37228
72.73460	0.12923
72.79513	1.28636
72.80263	0.40504
72.90793	0.50234
72.93148	0.48382
72.93148	0.48382
72.94809	0.41282
72.96074	0.25811
73.43348	1.99909
73.45548	0.32473
73.54814	0.16211
73.62742	0.14666
73.72808	0.267
74.02370	0.14185
74.05799	0.38672
74.08633	0.23228
74.30423	0.25318
74.69253	0.38805
74.80146	0.40989
75.03557	3.72086
75.19477	0.41129
75.42884	1.2156
75.46583	1.49897
75.56958	1.13415
75.56958	1.13415
75.60652	0.5502
75.61401	0.22792
75.71041	0.31823
75.81728	0.45111
75.86885	0.185
75.98964	2.27553
75.99912	0.73469
76.31563	1.18193
76.38795	0.40542
76.46313	0.4681
76.51740	0.64641
76.60508	0.43482
76.62224	1.10666
76.64671	0.22135
76.64838	0.17234
76.70543	0.97528
76.81953	0.16232
76.86228	0.20059
76.96829	0.77432
76.99177	0.415
77.20283	0.43623
77.43381	1.06274
77.64945	0.18479
77.73619	0.70065
77.73619	0.70065
77.77319	0.24295
77.80633	0.54638
78.26357	0.43362
78.30360	0.53915
78.34111	0.16453
78.61332	0.84533
78.62145	0.22601
78.85778	1.05413
79.01775	0.92176
79.02841	1.09195
79.07875	0.29136
79.08608	0.579
79.10834	1.93288
79.35407	1.37238
79.37289	0.27051
79.40201	0.31442
79.53778	0.43362
79.54891	0.42721
79.95077	4.34153
80.04481	0.16818
80.07778	2.50855
80.38365	0.36521
80.53819	0.12471
80.62470	0.42282
80.63626	0.1861
80.93911	0.61637
81.18297	0.2554
81.28330	0.56059
81.34831	1.38144
81.35851	1.17643
81.41428	1.71188
81.45028	0.22514
81.60236	0.526
81.61676	1.02325
81.82682	0.33855
81.90773	1.60397
82.07594	0.61767
82.43477	0.45357
82.56531	1.76362
82.95242	1.45463
82.95242	1.45463
83.22533	0.46796
83.32770	0.3288
83.34260	0.18572
83.35165	0.22014
83.46793	0.37385
83.79452	0.24161
83.89479	1.85372
83.99493	2.12505
84.08235	1.90516
84.51358	1.04782
84.95984	0.96829
85.38387	0.99352
85.61871	0.45639
85.82660	0.19198
86.07993	0.14365
86.18767	0.23514
86.46458	0.7676
86.69011	0.50911
86.78991	1.55965
86.88569	0.44989
87.05915	0.74168
87.13862	1.02699
87.27370	0.25722
87.49386	1.00691
87.54040	1.75587
88.08642	1.85768
88.11432	0.56387
88.13298	1.48494
88.14885	0.8551
88.14885	0.8551
88.17172	0.29914
88.26514	0.27242
88.30113	0.75643
88.47538	5.11779
88.65871	0.63896
88.89997	1.28727
88.95761	0.27976
88.98199	0.24269
89.40934	0.41778
89.62107	1.26738
89.85597	0.20941
90.84172	0.58761
90.91308	0.56737
90.97298	0.4324
91.68254	0.56724
91.77551	0.85697
91.79091	0.92674
91.96413	0.35945
92.03322	0.34827
92.19874	0.53739
92.27320	0.36991
92.34240	0.35261
92.35137	0.55243
92.40584	0.21459
92.48055	0.75894
92.48055	0.75894
92.57178	0.96715
92.65269	0.54955
92.84976	0.61223
93.12515	0.74274
94.15442	0.83654
94.26730	0.38189
94.63312	0.29062
94.68998	0.27643
94.75891	0.3489
94.85776	1.34598
94.93006	0.70494
95.05395	0.32299
95.37196	1.62753
95.45489	0.68908
96.30861	2.06362
96.68796	0.75715
97.06038	0.25305
97.42803	0.28837
97.48701	0.24979
98.06298	0.63872
98.08678	0.95459
98.31693	1.13079
98.41959	0.67961
98.67999	0.28005
98.67999	0.28005
98.75708	0.85301
98.82077	1.67607
98.86900	0.64343
99.08940	0.16414
99.12143	1.56053
99.32438	0.30965
99.32438	0.30965
99.34801	1.32392
99.71155	1.77879
99.83947	0.39123
100.04270	0.97718
100.12229	2.89355
100.22548	2.05746
100.92605	0.79788
101.30645	0.55489
101.37477	0.1927
101.68956	0.47594
101.80722	0.19358
102.10995	1.6305
102.10995	1.6305
102.10995	1.6305
102.14069	0.51531
102.14069	0.51531
103.00070	0.18067
103.61255	3.66565
103.94980	0.26965
104.42002	0.26034
104.55837	0.95882
104.68861	0.46738
104.96860	0.44642
105.07374	1.26645
105.24272	3.27936
105.54260	0.22039
105.81605	0.61572
106.01213	2.29054
106.24687	0.28627
106.61162	0.70281
106.63554	0.38952
106.80084	0.39012
106.85555	1.37086
106.85555	1.37086
107.26246	1.54922
107.59736	0.29574
107.62292	0.44099
107.96446	0.78961
107.99402	0.36433
108.31795	0.85889
108.59744	0.37979
108.89124	2.17168
109.14150	0.35205
109.32707	0.37252
109.32707	0.37252
109.42479	0.81663
109.45373	0.34954
109.48959	0.59528
110.99135	2.10041
111.21903	1.15269
112.69590	0.21822
113.07598	1.63562
113.20790	0.86441
113.45287	0.31541
113.55950	0.23367
113.97493	0.41904
113.97493	0.41904
114.08381	0.16064
114.08952	0.77176
114.53495	1.6537
114.62929	0.57028
114.87853	0.46609
115.58313	0.87587
115.58577	0.33713
115.60851	0.24984
115.89190	0.60979
116.41312	0.22895
116.64058	0.55385
116.64910	1.37367
116.89177	0.25435
117.14542	2.65404
117.23268	0.43315
117.49927	0.18909
117.89255	0.4097
120.03443	0.53625
120.26459	1.99981
121.77248	1.18458
122.47700	0.5752
122.48472	0.85524
122.76158	2.03163
123.27128	0.2674
123.60183	3.82743
124.35494	0.78728
124.54877	0.28245
125.00096	0.36418
125.03899	0.86277
125.40708	2.00297
125.69683	0.4088
126.10827	1.79747
126.10827	1.79747
126.65059	1.08339
127.87245	1.78658
128.48010	1.34068
128.59002	1.33574
128.70187	0.26378
129.05515	1.31241
129.09859	0.99475
129.55874	0.5537
130.60198	1.51355
131.93514	1.24735
133.40400	3.19713
134.10631	7.36801
134.27081	0.43801
134.58770	0.73795
134.64958	0.95531
134.95590	0.18511
135.20180	0.9316
136.08383	1.53422
140.32369	0.4381
140.73290	0.18627
141.24507	0.94865
142.28891	3.12543
153.30212	2.53902
155.05722	1.60619
155.68427	0.6772
156.88787	0.93359
157.46834	0.88739
160.31536	0.8445
163.62625	1.13075
166.82931	3.70157
166.82931	3.70157
167.61682	0.37256
169.76035	1.21281
177.69042	0.52988
191.69876	2.89492
198.06666	1.29825
198.06666	1.29825
200.79808	2.05943
205.82087	4.16353
209.91721	0.45311
212.10662	0.5086
216.50263	1.27118
224.53146	0.60166
